Unit Name,Lease Start,Lease End,Previous Lease Start,Previous Lease End,Previous Rent,Rent,Percent Difference,Dollar Difference,Status,Term,Tenant Transfer,Term_Days,Is_Month_To_Month,row_id,tenant_id,current_past_due,current_late_count,ever_conditions_applied,ever_overridden,screening_count,avg_satisfaction,resolved_rate,timely_rate,survey_count,work_order_count,avg_work_order_amount,resident_requested_count,Unit Type,bedrooms,bathrooms,sqft
1901,2025-08-01,2026-07-26,,,,1470.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,445,T0226,,,True,True,3.0,,,,,15.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
2102,2025-08-01,2026-10-26,2024-07-25,2025-07-24,1520.0,1520.0,0.0,0.0,Did Not Renew,14 mo 26 day,No,446.0,False,446,T0227,,,True,True,1.0,,,,,7.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2102,2025-08-01,,2024-07-25,2025-07-24,1520.0,1520.0,0.0,0.0,Month To Month,Month To Month,No,,True,447,T0227,,,True,True,1.0,,,,,7.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2107,2025-08-01,2026-07-26,2024-07-30,2025-07-26,1520.0,1520.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,448,T0228,7.3,0.0,False,False,3.0,,,,,12.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2303,2025-08-01,2026-07-26,2024-09-07,2025-07-26,2280.0,2280.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,449,T0185,,,True,True,3.0,,,,,25.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
2307,2025-08-01,2026-07-26,2024-07-27,2025-07-26,1520.0,1520.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,450,T0229,0.0,1.0,True,True,3.0,,,,,3.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2401,2025-08-01,2026-07-26,2024-08-01,2025-07-26,1520.0,1520.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,451,T0230,6.83,0.0,True,False,3.0,,,,,18.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
2402,2025-08-01,2026-07-26,2024-07-20,2025-07-26,0.0,1540.0,,1540.0,Renewed,11 mo 26 day,No,356.0,False,452,T0231,0.0,1.0,True,True,3.0,,,,,19.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2404,2025-08-01,2026-07-26,2024-07-19,2025-07-26,2035.0,2035.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,453,T0232,11.47,0.0,True,True,3.0,5.0,1.0,1.0,1.0,7.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1117,2025-08-01,2026-07-26,2024-07-13,2025-07-31,1425.0,1425.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,454,T0233,7.0,0.0,True,True,4.0,,,,,14.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1121,2025-08-01,2026-07-26,2024-08-09,2025-07-26,1425.0,1425.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,455,T0234,7.0,0.0,True,True,4.0,,,,,9.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1204,2025-08-01,2026-07-26,2024-07-27,2025-07-26,1795.0,1795.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,456,T0121,9.18,0.0,False,False,3.0,5.0,1.0,1.0,1.0,9.0,0.0,0.0,Unit Type 10,1.0,1.0,780.0
2507,2025-08-04,2026-07-26,2024-08-04,2025-08-03,1615.0,1615.0,0.0,0.0,Renewed,11 mo 23 day,No,353.0,False,457,T0195,100.16,14.0,True,True,3.0,,,,,3.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2305,2025-08-27,2026-08-26,2024-09-13,2025-08-26,2015.0,2015.0,0.0,0.0,Renewed,12 month,No,360.0,False,458,T0235,0.0,0.0,True,True,3.0,3.0,0.5,0.0,2.0,33.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2305,2025-08-27,,2024-09-13,2025-08-26,2015.0,2015.0,0.0,0.0,Did Not Renew,Month To Month,No,,True,459,T0235,0.0,0.0,True,True,3.0,3.0,0.5,0.0,2.0,33.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1219,2025-08-27,2026-08-26,2024-08-27,2025-08-26,1465.0,1465.0,0.0,0.0,Renewed,12 month,No,360.0,False,460,T0198,7.0,0.0,True,True,4.0,,,,,6.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1406,2025-09-01,2026-08-26,2024-08-27,2025-08-26,2555.0,2555.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,461,T0030,11.48,0.0,True,True,3.0,5.0,1.0,1.0,1.0,73.0,0.0,0.0,Unit Type 16,2.0,1.0,976.0
1501,2025-09-01,2026-08-26,,,,1545.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,462,T0176,-1564.7,0.0,True,True,3.0,1.5,0.0,0.0,2.0,7.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
1501,2025-09-01,2026-08-31,2024-08-24,2025-08-23,1545.0,1545.0,0.0,0.0,Renewed,12 month,No,360.0,False,463,T0176,-1564.7,0.0,True,True,3.0,1.5,0.0,0.0,2.0,7.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
1501,2025-09-01,,2024-08-24,2025-08-23,1545.0,1545.0,0.0,0.0,Did Not Renew,Month To Month,No,,True,464,T0176,-1564.7,0.0,True,True,3.0,1.5,0.0,0.0,2.0,7.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
1703,2025-09-01,2026-08-26,2023-08-27,2025-08-26,0.0,2200.0,,2200.0,Renewed,11 mo 26 day,No,356.0,False,465,T0028,10.88,9.0,True,True,3.0,5.0,1.0,1.0,4.0,25.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
1801,2025-09-01,2026-08-31,2024-08-12,,1420.0,1470.0,3.52,50.0,Renewed,12 month,No,360.0,False,466,T0152,,,False,False,3.0,,,,,39.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
1804,2025-09-01,2026-08-26,2024-08-27,2025-08-26,2100.0,2100.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,467,T0031,11.47,0.0,False,False,3.0,3.6666666666666665,0.6666666666666666,0.6666666666666666,6.0,21.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1906,2025-09-01,2026-08-26,2024-08-27,2025-08-26,2200.0,2200.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,468,T0153,2404.24,1.0,True,True,3.0,5.0,1.0,1.0,2.0,17.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
2206,2025-09-01,2026-08-26,2024-09-01,2025-08-26,2230.0,2230.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,469,T0070,10.88,4.0,True,True,3.0,5.0,1.0,1.0,1.0,21.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
1116,2025-09-01,2026-08-26,2024-08-10,2025-08-26,1425.0,1425.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,470,T0236,1.55,0.0,True,True,3.0,5.0,1.0,1.0,1.0,17.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
2403,2025-09-03,2026-08-26,,,,2235.0,,,Did Not Renew,11 mo 24 day,No,354.0,False,471,T0154,,,True,True,3.0,,,,,40.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
1503,2025-10-01,2026-09-26,2024-10-05,2025-09-26,2075.0,2075.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,472,T0237,,,True,True,3.0,,,,,5.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
1801,2025-10-01,,2025-09-01,2026-08-31,1470.0,1470.0,0.0,0.0,Month To Month,Month To Month,No,,True,473,T0152,,,False,False,3.0,,,,,41.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
1807,2025-10-01,2026-09-26,2024-10-05,2025-09-26,1520.0,1520.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,474,T0238,7.3,0.0,True,True,3.0,,,,,7.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2202,2025-10-01,2026-09-26,2024-09-27,2025-09-26,1520.0,1520.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,475,T0160,,,True,True,3.0,5.0,1.0,1.0,1.0,13.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2207,2025-10-01,2026-09-26,2024-10-01,2025-09-26,1520.0,1520.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,476,T0163,0.0,3.0,True,True,3.0,,,,,29.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2407,2025-10-01,2026-09-26,,,,1540.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,477,T0155,,,True,True,3.0,5.0,1.0,1.0,1.0,22.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1202,2025-10-01,2026-09-26,2024-10-01,2025-09-26,1695.0,1695.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,478,T0239,0.0,1.0,True,True,3.0,5.0,1.0,1.0,1.0,9.0,0.0,0.0,Unit Type 10,1.0,1.0,780.0
1216,2025-10-01,2026-09-26,2024-09-23,2025-09-26,1425.0,1425.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,479,T0240,,,True,True,3.0,,,,,2.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1404,2025-10-27,2026-10-26,2024-11-01,2025-10-26,2505.0,2505.0,0.0,0.0,Renewed,12 month,No,360.0,False,480,T0036,0.0,7.0,True,True,2.0,4.428571428571429,0.8571428571428571,0.8571428571428571,7.0,68.0,0.0,0.0,Unit Type 14,2.0,1.0,926.0
2105,2025-10-27,2026-10-26,,,,2015.0,,,Did Not Renew,12 month,No,360.0,False,481,T0241,,,True,True,3.0,3.0,0.0,1.0,1.0,9.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2406,2025-10-27,2026-05-26,2024-11-16,2025-10-26,2350.0,2350.0,0.0,0.0,Renewed,7 month,No,210.0,False,482,T0242,,,True,True,3.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
1123,2025-10-27,2026-10-26,2024-11-01,2025-10-26,1425.0,1425.0,0.0,0.0,Renewed,12 month,No,360.0,False,483,T0204,,,True,True,3.0,,,,,14.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1206,2025-10-27,2026-10-26,2024-11-15,2025-10-26,1725.0,1725.0,0.0,0.0,Renewed,12 month,No,360.0,False,484,T0243,0.0,13.0,True,True,3.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,Unit Type 11,1.0,1.0,870.0
1223,2025-10-27,2026-10-26,,,,1425.0,,,Did Not Renew,12 month,No,360.0,False,485,T0244,,,True,True,3.0,5.0,1.0,1.0,1.0,12.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1124,2025-10-29,2026-10-28,2023-10-29,2025-10-28,0.0,1635.0,,1635.0,Renewed,12 month,No,360.0,False,486,T0115,8.77,0.0,True,True,1.0,2.0,1.0,0.0,1.0,26.0,0.0,0.0,Unit Type 7,1.0,1.0,745.0
1603,2025-11-27,2026-11-26,2024-11-20,2025-11-26,2200.0,2200.0,0.0,0.0,Renewed,12 month,No,360.0,False,487,T0245,,,True,True,3.0,,,,,35.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
2502,2025-11-27,2026-11-26,2024-12-01,2025-11-26,1615.0,1615.0,0.0,0.0,Renewed,12 month,No,360.0,False,488,T0207,,,True,True,3.0,5.0,1.0,1.0,3.0,11.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2503,2025-11-27,2026-11-26,2024-12-01,2025-11-26,2400.0,2400.0,0.0,0.0,Renewed,12 month,No,360.0,False,489,T0089,0.0,0.0,True,True,3.0,3.0,0.5,0.5,2.0,33.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
1104,2025-11-27,2026-11-26,2024-12-01,2025-11-26,1595.0,1625.0,1.88,30.0,Renewed,12 month,No,360.0,False,490,T0246,0.0,0.0,True,True,1.0,,,,,3.0,0.0,0.0,Unit Type 10,1.0,1.0,780.0
1201,2025-11-27,2026-11-26,,,,1725.0,,,Did Not Renew,12 month,No,360.0,False,491,T0247,,,True,True,4.0,,,,,5.0,0.0,0.0,Unit Type 11,1.0,1.0,870.0
1201,2025-12-26,2026-12-25,2024-01-05,2025-12-26,0.0,1575.0,,1575.0,Renewed,12 month,Yes,360.0,False,492,T0209,10.24,0.0,True,True,3.0,5.0,1.0,1.0,1.0,8.0,0.0,0.0,Unit Type 11,1.0,1.0,870.0
1106,2025-12-27,2026-12-26,2025-01-01,2025-12-26,1820.0,1820.0,0.0,0.0,Renewed,12 month,No,360.0,False,493,T0208,,,True,True,3.0,5.0,1.0,1.0,3.0,26.0,0.0,0.0,Unit Type 11,1.0,1.0,870.0
1210,2025-12-27,2026-12-26,,,,1955.0,,,Did Not Renew,12 month,No,360.0,False,494,T0173,,,False,False,2.0,,,,,27.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
1805,2026-01-27,2026-03-26,2025-02-01,2026-01-26,1985.0,1985.0,0.0,0.0,Renewed,2 month,No,60.0,False,495,T0024,,,True,True,4.0,,,,,68.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2201,2026-01-27,2027-01-26,2025-01-17,2026-01-26,1500.0,1500.0,0.0,0.0,Renewed,12 month,No,360.0,False,496,T0248,0.0,0.0,False,True,3.0,,,,,4.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
2204,2026-01-27,2027-01-26,2025-01-27,2026-01-26,1955.0,2015.0,3.07,60.0,Renewed,12 month,No,360.0,False,497,T0119,11.47,1.0,False,False,3.0,4.428571428571429,0.8571428571428571,0.8571428571428571,7.0,16.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2405,2026-01-27,2027-01-26,2025-01-31,2026-01-26,2035.0,2035.0,0.0,0.0,Renewed,12 month,No,360.0,False,498,T0249,11.47,1.0,True,True,3.0,,,,,5.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1203,2026-01-27,2027-01-26,2024-01-27,2026-01-26,0.0,1795.0,,1795.0,Renewed,12 month,No,360.0,False,499,T0120,9.18,0.0,True,True,3.0,,,,,24.0,0.0,0.0,Unit Type 10,1.0,1.0,780.0
1207,2026-01-27,2027-01-26,,,,1650.0,,,Pending,12 month,No,360.0,False,500,T0250,-11.74,0.0,True,True,3.0,,,,,2.0,0.0,0.0,Unit Type 8,1.0,1.0,755.0
2306,2026-02-26,2027-02-25,2025-03-08,2026-02-25,2280.0,2280.0,0.0,0.0,Renewed,12 month,No,360.0,False,501,T0251,10.88,0.0,True,True,3.0,,,,,21.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
1504,2026-02-27,2027-02-26,,,,1960.0,,,Did Not Renew,12 month,No,360.0,False,502,T0212,,,True,True,4.0,1.0,0.0,0.0,1.0,28.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1107,2026-02-27,2027-02-26,,,,1650.0,,,Pending,12 month,No,360.0,False,503,T0252,,,True,False,3.0,,,,,29.0,0.0,0.0,Unit Type 8,1.0,1.0,755.0
1502,2026-03-27,2027-03-26,2024-03-27,2026-03-26,1605.0,1605.0,0.0,0.0,Did Not Renew,12 month,No,360.0,False,504,T0178,0.0,1.0,True,True,3.0,5.0,1.0,1.0,1.0,22.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1502,2026-03-27,2027-06-26,2024-03-27,2026-03-26,1605.0,1445.0,-9.97,-160.0,Renewed,15 month,No,450.0,False,505,T0178,0.0,1.0,True,True,3.0,5.0,1.0,1.0,1.0,22.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1502,2026-03-27,2027-09-26,2024-03-27,2026-03-26,1605.0,1445.0,-9.97,-160.0,Did Not Renew,18 month,No,540.0,False,506,T0178,0.0,1.0,True,True,3.0,5.0,1.0,1.0,1.0,22.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1502,2026-03-27,2026-12-26,2024-03-27,2026-03-26,1605.0,1790.0,11.53,185.0,Did Not Renew,9 month,No,270.0,False,507,T0178,0.0,1.0,True,True,3.0,5.0,1.0,1.0,1.0,22.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1507,2026-03-27,2027-03-26,,,,1465.0,,,Did Not Renew,12 month,No,360.0,False,508,T0224,,,False,False,3.0,,,,,32.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1802,2026-03-27,2027-03-26,,,,1630.0,,,Pending,12 month,No,360.0,False,509,T0126,153.37,0.0,True,True,3.0,,,,,18.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1805,2026-03-27,2027-03-26,,,,1985.0,,,Did Not Renew,12 month,No,360.0,False,510,T0024,,,True,True,4.0,,,,,72.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2006,2026-03-27,2027-03-26,2025-04-16,2026-03-26,2200.0,2200.0,0.0,0.0,Renewed,12 month,No,360.0,False,511,T0253,10.88,0.0,False,True,3.0,,,,,14.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
2106,2026-03-27,2027-03-26,,,,2280.0,,,Did Not Renew,12 month,No,360.0,False,512,T0213,,,True,False,4.0,,,,,32.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
1205,2026-03-27,2027-03-26,2025-03-27,2026-03-26,1710.0,1710.0,0.0,0.0,Renewed,12 month,No,360.0,False,513,T0130,9.18,0.0,False,False,3.0,,,,,23.0,0.0,0.0,Unit Type 10,1.0,1.0,780.0
1215,2026-03-27,2027-03-26,2025-04-07,2026-03-26,1415.0,1415.0,0.0,0.0,Renewed,12 month,No,360.0,False,514,T0254,6.83,0.0,True,True,3.0,,,,,4.0,0.0,0.0,Unit Type 2,1.0,1.0,580.0
2103,2026-03-30,2026-09-29,2025-09-30,2026-03-29,2280.0,2280.0,0.0,0.0,Renewed,6 month,No,180.0,False,515,T0255,0.0,1.0,True,True,3.0,,,,,11.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
1505,2026-04-01,2027-03-26,2025-03-27,2026-03-26,2025.0,1990.0,-1.73,-35.0,Renewed,11 mo 26 day,No,356.0,False,516,T0045,11.47,0.0,True,True,3.0,5.0,0.9285714285714286,1.0,14.0,58.0,1.9827586206896552,0.0,Unit Type 15,2.0,1.0,975.0
1402,2026-04-27,2027-04-26,,,,1900.0,,,Pending,12 month,No,360.0,False,517,T0058,9.12,0.0,True,True,3.0,5.0,1.0,1.0,5.0,47.0,0.0,0.0,Unit Type 9,2.0,1.0,775.0
1402,2026-04-27,2027-01-26,,,,2185.0,,,Pending,9 month,No,270.0,False,518,T0058,9.12,0.0,True,True,3.0,5.0,1.0,1.0,5.0,47.0,0.0,0.0,Unit Type 9,2.0,1.0,775.0
1402,2026-04-27,2027-07-26,,,,1710.0,,,Pending,15 month,No,450.0,False,519,T0058,9.12,0.0,True,True,3.0,5.0,1.0,1.0,5.0,47.0,0.0,0.0,Unit Type 9,2.0,1.0,775.0
1402,2026-04-27,2027-10-26,,,,1710.0,,,Pending,18 month,No,540.0,False,520,T0058,9.12,0.0,True,True,3.0,5.0,1.0,1.0,5.0,47.0,0.0,0.0,Unit Type 9,2.0,1.0,775.0
1905,2026-04-27,2027-04-26,,,,1985.0,,,Pending,12 month,No,360.0,False,521,T0256,0.0,0.0,True,True,3.0,,,,,15.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1905,2026-04-27,2027-01-26,,,,2285.0,,,Pending,9 month,No,270.0,False,522,T0256,0.0,0.0,True,True,3.0,,,,,15.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1905,2026-04-27,2027-07-26,,,,1785.0,,,Pending,15 month,No,450.0,False,523,T0256,0.0,0.0,True,True,3.0,,,,,15.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1905,2026-04-27,2027-10-26,,,,1785.0,,,Pending,18 month,No,540.0,False,524,T0256,0.0,0.0,True,True,3.0,,,,,15.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2007,2026-04-27,2027-04-26,2025-05-01,2026-04-26,1490.0,1490.0,0.0,0.0,Did Not Renew,12 month,No,360.0,False,525,T0051,7.3,2.0,True,True,3.0,,,,,13.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2007,2026-04-27,2027-01-26,2025-05-01,2026-04-26,1490.0,1715.0,15.1,225.0,Did Not Renew,9 month,No,270.0,False,526,T0051,7.3,2.0,True,True,3.0,,,,,13.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2007,2026-04-27,2027-07-26,2025-05-01,2026-04-26,1490.0,1340.0,-10.07,-150.0,Renewed,15 month,No,450.0,False,527,T0051,7.3,2.0,True,True,3.0,,,,,13.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2007,2026-04-27,2027-10-26,2025-05-01,2026-04-26,1490.0,1340.0,-10.07,-150.0,Did Not Renew,18 month,No,540.0,False,528,T0051,7.3,2.0,True,True,3.0,,,,,13.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2501,2026-04-27,2027-04-26,2025-04-23,2026-04-26,1500.0,1500.0,0.0,0.0,Renewed,12 month,No,360.0,False,529,T0257,10.59,1.0,True,False,4.0,4.0,0.6666666666666666,0.6666666666666666,3.0,29.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
2501,2026-04-27,2027-01-26,2025-04-23,2026-04-26,1500.0,1725.0,15.0,225.0,Did Not Renew,9 month,No,270.0,False,530,T0257,10.59,1.0,True,False,4.0,4.0,0.6666666666666666,0.6666666666666666,3.0,29.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
2501,2026-04-27,2027-07-26,2025-04-23,2026-04-26,1500.0,1350.0,-10.0,-150.0,Did Not Renew,15 month,No,450.0,False,531,T0257,10.59,1.0,True,False,4.0,4.0,0.6666666666666666,0.6666666666666666,3.0,29.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
2501,2026-04-27,2027-10-26,2025-04-23,2026-04-26,1500.0,1350.0,-10.0,-150.0,Did Not Renew,18 month,No,540.0,False,532,T0257,10.59,1.0,True,False,4.0,4.0,0.6666666666666666,0.6666666666666666,3.0,29.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
1112,2026-04-27,2027-04-26,,,,1930.0,,,Pending,12 month,No,360.0,False,533,T0182,,,True,True,3.0,,,,,20.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
1112,2026-04-27,2027-01-26,,,,2220.0,,,Pending,9 month,No,270.0,False,534,T0182,,,True,True,3.0,,,,,20.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
1112,2026-04-27,2027-07-26,,,,1735.0,,,Pending,15 month,No,450.0,False,535,T0182,,,True,True,3.0,,,,,20.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
1112,2026-04-27,2027-10-26,,,,1735.0,,,Pending,18 month,No,540.0,False,536,T0182,,,True,True,3.0,,,,,20.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
1114,2026-04-27,2027-04-26,,,,1630.0,,,Did Not Renew,12 month,No,360.0,False,537,T0258,100.0,7.0,True,True,3.0,2.0,0.0,0.0,1.0,21.0,0.0,0.0,Unit Type 4,1.0,1.0,610.0
1114,2026-04-27,2027-01-26,,,,1875.0,,,Did Not Renew,9 month,No,270.0,False,538,T0258,100.0,7.0,True,True,3.0,2.0,0.0,0.0,1.0,21.0,0.0,0.0,Unit Type 4,1.0,1.0,610.0
1114,2026-04-27,2027-07-26,,,,1465.0,,,Did Not Renew,15 month,No,450.0,False,539,T0258,100.0,7.0,True,True,3.0,2.0,0.0,0.0,1.0,21.0,0.0,0.0,Unit Type 4,1.0,1.0,610.0
1114,2026-04-27,2027-10-26,,,,1465.0,,,Did Not Renew,18 month,No,540.0,False,540,T0258,100.0,7.0,True,True,3.0,2.0,0.0,0.0,1.0,21.0,0.0,0.0,Unit Type 4,1.0,1.0,610.0
1120,2026-04-27,2027-04-26,,,,1425.0,,,Pending,12 month,No,360.0,False,541,T0214,,,False,False,3.0,,,,,8.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1120,2026-04-27,2027-01-26,,,,1640.0,,,Pending,9 month,No,270.0,False,542,T0214,,,False,False,3.0,,,,,8.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1120,2026-04-27,2027-07-26,,,,1285.0,,,Pending,15 month,No,450.0,False,543,T0214,,,False,False,3.0,,,,,8.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1120,2026-04-27,2027-10-26,,,,1285.0,,,Pending,18 month,No,540.0,False,544,T0214,,,False,False,3.0,,,,,8.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
